,moc_id,tow_id,cruise_number,date_time,date,station_number,time,depth_m,temp_DegC,sal,net_angle,record_number,V10,V11,time_bins_in_sec,net_number
177,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:30,198,17.1,34.8036,60,91,30.75751,0,524.3714,1
178,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:34,200,17.09,34.78753,46,91,30.75751,-30.00733,527.7886,1
179,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:38,199,17.1,34.77929,45,92,30.75751,15.00366,531.2486,1
180,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:42,198,17.11,34.77902,47,93,61.51502,15.00366,534.0229,1
181,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:46,198,17.1,34.77966,46,94,61.40256,0,537.2456,1
182,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:50,197,17.11,34.77939,49,94,61.40256,15.00366,539.3331,1
183,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:54,196,17.11,34.77978,46,95,30.75751,15.00366,541.7557,1
184,TC8604_2_1,TC8604_2,8604,6/24/1986 23:12,6/24/1986,2,23:12:58,196,17.12,34.77915,47,96,61.51502,0,544.3208,1
185,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:02,198,17.13,34.76977,54,97,61.51502,-30.00733,547.0813,1
186,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:06,198,17.1,34.77966,56,97,61.51502,0,549.0631,1
187,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:10,200,17.09,34.78753,59,98,30.75751,-30.00733,552.1436,1
188,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:14,201,17.08,34.77181,55,98,30.75751,-15.00366,555.1853,1
189,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:18,201,17.06,34.76509,46,99,30.72937,0,558.6025,1
190,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:22,202,17.06,34.77269,46,100,61.51502,-15.00366,561.8196,1
191,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:26,200,17.08,34.7642,48,101,61.51502,30.00733,565.3283,1
192,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:30,201,17.08,34.77181,46,101,61.51502,-15.00366,567.9453,1
193,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:34,201,17.09,34.77118,49,102,30.75751,0,570.996,1
194,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:38,200,17.09,34.77953,47,103,61.51502,15.00366,573.9613,1
195,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:42,199,17.09,34.77992,48,104,61.51502,15.00366,576.4686,1
196,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:46,198,17.1,34.77168,49,105,61.40256,14.97624,579.1183,1
197,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:50,198,17.09,34.77231,47,105,61.40256,0,581.6833,1
198,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:54,198,17.08,34.76496,51,106,30.75751,0,584.0153,1
199,TC8604_2_1,TC8604_2,8604,6/24/1986 23:13,6/24/1986,2,23:13:58,197,17.04,34.76789,54,0,30.75751,15.00366,0,1
200,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:02,198,17.08,34.76496,53,1,30.75751,-15.00366,4.533599,2
201,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:06,196,17.06,34.767,49,2,61.51502,30.00733,7.845669,2
202,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:10,196,17.08,34.76571,50,3,61.51502,0,11.25235,2
203,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:14,197,17.08,34.77332,52,3,61.51502,-15.00366,13.94978,2
204,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:18,196,17.08,34.76571,49,4,30.72937,14.97624,16.79992,2
205,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:22,195,17.08,34.7661,52,5,61.51502,15.00366,19.07268,2
206,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:26,194,17.09,34.77382,49,6,61.51502,15.00366,21.72234,2
207,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:30,194,17.09,34.7818,51,7,61.51502,0,24.25538,2
208,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:34,194,17.1,34.78117,50,8,61.51502,0,27.39438,2
209,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:38,194,17.1,34.7732,51,8,61.51502,0,29.92743,2
210,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:42,194,17.1,34.7732,51,9,30.75751,0,32.66158,2
211,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:46,194,17.1,34.78117,49,10,61.40256,0,35.71221,2
212,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:50,193,17.1,34.78953,51,11,61.51502,15.00366,38.44636,2
213,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:54,193,17.1,34.78156,51,12,61.51502,0,41.18051,2
214,TC8604_2_2,TC8604_2,8604,6/24/1986 23:14,6/24/1986,2,23:14:58,193,17.1,34.78156,50,12,61.51502,0,43.97278,2
215,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:02,193,17.11,34.78091,50,13,30.75751,0,46.76504,2
216,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:06,193,17.11,34.78091,50,14,61.51502,0,49.55731,2
217,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:10,194,17.12,34.77194,52,15,61.51502,-15.00366,52.63607,2
218,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:14,193,17.12,34.78029,49,16,61.51502,15.00366,55.6867,2
219,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:18,193,17.12,34.78029,53,16,61.51502,0,58.50572,2
220,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:22,193,17.12,34.78029,49,17,30.72937,0,61.55635,2
221,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:26,193,17.14,34.77104,51,18,61.51502,0,64.4916,2
222,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:30,193,17.13,34.77963,51,19,61.51502,0,67.22575,2
223,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:34,193,17.23,34.78129,51,20,61.51502,0,70.161,2
224,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:38,193,17.29,34.79345,50,20,61.51502,0,73.15403,2
225,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:42,193,17.3,34.79283,52,21,30.75751,0,76.03128,2
226,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:46,193,17.32,34.79157,52,22,61.40256,0,78.90854,2
227,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:50,193,17.3,34.80079,50,23,61.51502,0,81.90156,2
228,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:54,193,17.4,34.80249,52,23,61.51502,0,84.05951,2
229,TC8604_2_2,TC8604_2,8604,6/24/1986 23:15,6/24/1986,2,23:15:58,193,17.37,34.80436,52,24,30.75751,0,86.93677,2
230,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:02,193,17.36,34.805,51,25,61.51502,0,89.87202,2
231,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:06,193,17.38,34.79579,50,26,61.51502,0,92.86504,2
232,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:10,193,17.4,34.80249,51,27,61.51502,0,95.80029,2
233,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:14,193,17.42,34.81716,51,27,61.51502,0,98.73554,2
234,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:18,193,17.44,34.80796,51,28,30.72937,0,101.6708,2
235,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:22,192,17.46,34.80709,51,29,61.51502,15.00366,104.4049,2
236,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:26,193,17.46,34.82262,51,30,61.51502,-15.00366,107.3402,2
237,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:30,193,17.49,34.80485,53,31,61.51502,0,110.1592,2
238,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:34,192,17.48,34.81379,51,31,61.51502,15.00366,112.8934,2
239,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:38,193,17.48,34.82137,53,32,30.75751,-15.00366,115.7124,2
240,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:42,193,17.49,34.8128,49,33,61.51502,0,118.9635,2
241,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:46,191,17.54,34.84226,50,34,61.40256,29.95247,121.555,2
242,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:50,190,17.58,34.8322,50,35,61.51502,15.00366,123.9457,2
243,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:54,189,17.62,34.846,50,36,61.51502,15.00366,127.0847,2
244,TC8604_2_2,TC8604_2,8604,6/24/1986 23:16,6/24/1986,2,23:16:58,187,17.67,34.85161,50,37,61.51502,30.00733,129.6214,2
245,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:02,187,17.74,34.86318,48,38,61.51502,0,132.3049,2
246,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:06,187,17.74,34.86318,54,39,61.51502,0,134.9455,2
247,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:10,187,17.7,34.86564,52,39,61.51502,0,137.2183,2
248,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:14,188,17.66,34.85185,51,40,30.75751,-15.00366,139.9524,2
249,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:18,188,17.66,34.85185,52,41,61.40256,0,143.0312,2
250,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:22,188,17.67,34.85123,52,41,61.40256,0,145.3907,2
251,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:26,188,17.65,34.86041,50,42,30.75751,0,147.8362,2
252,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:30,189,17.66,34.85942,52,43,61.51502,-15.00366,151.1165,2
253,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:34,189,17.67,34.85086,51,44,61.51502,0,154.2528,2
254,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:38,190,17.67,34.85843,52,44,61.51502,-15.00366,156.8138,2
255,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:42,190,17.67,34.86638,50,45,30.75751,0,160.2083,2
256,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:46,190,17.62,34.84562,51,46,61.40256,0,163.5458,2
257,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:50,190,17.55,34.84996,51,46,61.40256,0,165.9483,2
258,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:54,190,17.57,34.84871,49,47,30.75751,0,168.4368,2
259,TC8604_2_2,TC8604_2,8604,6/24/1986 23:17,6/24/1986,2,23:17:58,191,17.58,34.85567,51,48,61.51502,-15.00366,171.5731,2
260,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:02,188,17.6,34.85557,48,49,61.51502,45.01099,174.2807,2
261,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:06,186,17.71,34.8654,49,50,61.51502,30.00733,176.5294,2
262,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:10,184,17.99,34.8887,49,51,61.51502,30.00733,179.1397,2
263,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:14,184,18.02,34.89481,54,52,61.51502,0,181.3754,2
264,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:18,184,17.99,34.90456,52,53,61.40256,0,183.5615,2
265,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:22,185,17.97,34.90539,55,53,61.40256,-15.00366,185.6538,2
266,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:26,185,17.77,34.8859,50,54,30.75751,0,188.4461,2
267,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:30,187,17.73,34.87968,52,55,61.51502,-30.00733,191.9279,2
268,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:34,186,17.74,34.8715,50,56,61.51502,15.00366,195.3224,2
269,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:38,186,17.73,34.86417,51,56,61.51502,0,197.9261,2
270,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:42,187,17.75,34.8705,51,57,30.75751,-15.00366,201.2635,2
271,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:46,185,17.75,34.87919,47,58,61.40256,29.95247,204.429,2
272,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:50,184,18,34.91187,48,59,61.51502,15.00366,206.9363,2
273,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:54,182,18.06,34.90105,47,60,61.51502,30.00733,209.3012,2
274,TC8604_2_2,TC8604_2,8604,6/24/1986 23:18,6/24/1986,2,23:18:58,181,18.07,34.90874,48,61,61.51502,15.00366,212.185,2
275,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:02,181,18.07,34.90874,51,62,61.51502,0,214.6474,2
276,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:06,182,18.07,34.90044,54,62,61.51502,-15.00366,216.8004,2
277,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:10,182,18.07,34.90044,49,63,30.75751,0,219.4501,2
278,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:14,183,18.07,34.90007,52,64,61.51502,-15.00366,222.5289,2
279,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:18,182,18.06,34.90897,48,65,61.40256,14.97624,225.8372,2
280,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:22,183,18.06,34.90067,50,65,61.40256,-15.00366,228.4835,2
281,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:26,183,18.06,34.91652,50,66,30.75751,0,231.6773,2
282,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:30,184,18.06,34.91615,49,67,61.51502,-15.00366,235.1289,2
283,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:34,184,18.06,34.90822,51,67,61.51502,0,237.5315,2
284,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:38,184,18.03,34.91005,49,68,30.75751,0,240.2204,2
285,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:42,185,18.04,34.90907,52,69,61.51502,-15.00366,243.5007,2
286,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:46,183,18.04,34.91773,47,70,61.40256,29.95247,246.6661,2
287,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:50,182,18.04,34.91811,48,71,61.51502,15.00366,249.3737,2
288,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:54,180,18.06,34.90179,48,72,61.51502,30.00733,252.4577,2
289,TC8604_2_2,TC8604_2,8604,6/24/1986 23:19,6/24/1986,2,23:19:58,179,18.03,34.91983,47,73,61.51502,15.00366,255.4139,2
290,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:02,177,18.07,34.89438,48,74,61.51502,30.00733,257.6968,2
291,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:06,178,18.04,34.90374,52,74,61.51502,-15.00366,259.5666,2
292,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:10,178,18.06,34.90254,52,75,30.75751,0,261.6378,2
293,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:14,178,18.06,34.90254,49,76,61.51502,0,264.2875,2
294,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:18,179,18.06,34.89424,55,76,61.51502,-14.97624,266.3137,2
295,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:22,178,18.07,34.90192,50,77,30.72937,15.00366,268.7593,2
296,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:26,179,18.07,34.90948,49,78,61.51502,-15.00366,272.0104,2
297,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:30,179,18.07,34.90155,51,78,61.51502,0,274.4129,2
298,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:34,179,18.08,34.90096,50,79,30.75751,0,276.8584,2
299,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:38,179,18.09,34.90828,49,80,61.51502,0,279.9091,2
300,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:42,180,18.09,34.91581,50,80,61.51502,-15.00366,282.5554,2
301,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:46,180,18.09,34.90791,50,81,30.72937,0,285.0009,2
302,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:50,180,18.09,34.90791,47,82,61.51502,0,288.3665,2
303,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:54,180,18.09,34.90791,50,83,61.51502,0,291.5603,2
304,TC8604_2_2,TC8604_2,8604,6/24/1986 23:20,6/24/1986,2,23:20:58,181,18.1,34.89901,49,83,61.51502,-15.00366,294.2492,2
305,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:02,181,18.1,34.90692,51,84,30.75751,0,297.3856,2
306,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:06,180,18.1,34.90729,47,85,61.51502,15.00366,300.551,2
307,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:10,181,18.1,34.91485,50,85,61.51502,-15.00366,302.9966,2
308,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:14,181,18.1,34.90692,50,86,30.75751,0,305.4421,2
309,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:18,179,18.1,34.91558,46,87,61.40256,29.95247,308.2648,2
310,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:22,177,18.1,34.91633,46,88,61.51502,30.00733,310.6874,2
311,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:26,175,18.14,34.90674,46,89,61.51502,30.00733,312.91,2
312,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:30,174,18.12,34.91624,51,90,61.51502,15.00366,315.1713,2
313,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:34,174,18.11,34.91684,50,91,61.51502,0,317.5073,2
314,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:38,175,18.11,34.91647,51,91,61.51502,-15.00366,319.6381,2
315,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:42,175,18.14,34.90674,47,92,30.75751,0,322.4033,2
316,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:46,176,18.12,34.90757,51,93,61.40256,-14.97624,325.5397,2
317,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:50,176,18.12,34.90757,49,93,61.40256,0,328.2287,2
318,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:54,175,18.14,34.90674,46,94,30.75751,15.00366,330.8457,2
319,TC8604_2_2,TC8604_2,8604,6/24/1986 23:21,6/24/1986,2,23:21:58,176,18.14,34.90637,50,95,61.51502,-15.00366,334.0395,2
320,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:02,176,18.14,34.90637,50,96,61.51502,0,337.2333,2
321,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:06,176,18.14,34.91429,48,96,61.51502,0,339.5644,2
322,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:10,176,18.15,34.90577,47,97,30.75751,0,342.7299,2
323,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:14,176,18.15,34.91368,51,98,61.51502,0,345.8662,2
324,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:18,176,18.15,34.91368,47,98,61.51502,0,348.2403,2
325,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:22,177,18.15,34.91332,50,99,30.72937,-15.00366,350.6858,2
326,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:26,175,18.19,34.91957,46,100,61.51502,30.00733,353.7085,2
327,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:30,173,18.22,34.9185,46,101,61.51502,30.00733,356.3312,2
328,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:34,171,18.24,34.92596,47,102,61.51502,30.00733,358.496,2
329,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:38,169,18.28,34.93221,46,103,61.51502,30.00733,361.1242,2
330,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:42,169,18.38,34.94207,52,104,61.51502,0,363.1088,2
331,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:46,168,18.39,34.94974,50,105,61.40256,14.97624,365.4447,2
332,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:50,170,18.39,34.94901,51,105,61.40256,-30.00733,367.7767,2
333,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:54,169,18.38,34.94997,50,106,30.75751,15.00366,370.3682,2
334,TC8604_2_2,TC8604_2,8604,6/24/1986 23:22,6/24/1986,2,23:22:58,170,18.37,34.95019,48,107,61.51502,-15.00366,373.6766,2
335,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:02,170,18.37,34.95019,49,108,61.51502,0,376.9277,2
336,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:06,170,18.37,34.94228,49,108,61.51502,0,379.6167,2
337,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:10,171,18.37,34.94192,51,109,30.75751,-15.00366,382.753,2
338,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:14,170,18.36,34.95078,47,110,61.51502,15.00366,386.1186,2
339,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:18,171,18.36,34.94252,50,110,61.51502,-14.97624,388.5641,2
340,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:22,171,18.34,34.95161,50,111,30.72937,0,391.0096,2
341,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:26,171,18.34,34.95161,47,112,61.51502,0,394.3752,2
342,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:30,171,18.33,34.9443,50,112,61.51502,0,396.62,2
343,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:34,171,18.34,34.95161,50,113,30.75751,0,399.0655,2
344,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:38,172,18.33,34.93603,48,114,61.51502,-15.00366,402.3739,2
345,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:42,171,18.36,34.94252,46,115,61.51502,15.00366,405.5966,2
346,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:46,169,18.37,34.95056,46,116,61.40256,29.95247,408.4193,2
347,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:50,167,18.39,34.95011,46,117,61.51502,30.00733,411.6476,2
348,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:54,165,18.43,34.94847,43,118,61.51502,30.00733,414.6901,2
349,TC8604_2_2,TC8604_2,8604,6/24/1986 23:23,6/24/1986,2,23:23:58,166,18.43,34.9481,55,118,61.51502,-15.00366,416.1732,2
350,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:02,167,18.45,34.96234,50,119,30.75751,-15.00366,418.3632,2
351,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:06,168,18.47,34.96079,50,120,61.51502,-15.00366,421.1555,2
352,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:10,168,18.43,34.96317,51,120,61.51502,0,423.558,2
353,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:14,168,18.43,34.95527,49,121,30.75751,0,426.4474,2
354,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:18,169,18.43,34.9549,50,122,61.40256,-14.97624,430.0427,2
355,TC8604_2_2,TC8604_2,8604,6/24/1986 23:24,6/24/1986,2,23:24:22,169,18.41,34.96398,49,122,61.40256,0,432.7317,2
