"","X","moc_id","cruise_number","station","date","time","depth","temp","og_sal","angle","flow","speed","vvel","vol","net_number","sal","station_number"
"4597",5425,"TC8504_15_6","TC8504",15,"1985-09-09","1:30:04AM",72,23.63,41.8346,40,26,69,15,116.9,6,35.511334712,15
"4598",5426,"TC8504_15_6","TC8504",15,"1985-09-09","1:31:00AM",69,23.76,41.857,41,30,69,15,131.9,6,35.533734712,15
"4599",5427,"TC8504_15_6","TC8504",15,"1985-09-09","01:31:28
",68,23.78,41.8584,40,33,34.5,-15,145.2,6,35.535134712,15
"4600",5429,"TC8504_15_6","TC8504",15,"1985-09-09","1:32:00AM",67,23.81,41.8451,44,39,69,-15,173.2,6,35.521834712,15
"4601",5430,"TC8504_15_6","TC8504",15,"1985-09-09","1:32:02AM",65,23.83,41.8465,46,42,34.5,-15,187.5,6,35.523234712,15
"4602",5431,"TC8504_15_6","TC8504",15,"1985-09-09","1:32:04AM",63,24.15,41.8289,46,46,NA,0,201.6,6,35.505634712,15
"4603",5432,"TC8504_15_6","TC8504",15,"1985-09-09","1:33:00AM",63,24.15,41.8602,44,49,34.5,15,215.7,6,35.536934712,15
"4604",5433,"TC8504_15_6","TC8504",15,"1985-09-09","1:33:02AM",65,23.82,41.8461,44,52,34.5,-15,230.8,6,35.522834712,15
"4605",5434,"TC8504_15_6","TC8504",15,"1985-09-09","1:33:04AM",67,23.8,41.8441,45,55,69,-15,247.6,6,35.520834712,15
"4606",5435,"TC8504_15_6","TC8504",15,"1985-09-09","1:34:00AM",67,23.78,41.859,41,58,34.5,15,262.5,6,35.535734712,15
"4607",5436,"TC8504_15_6","TC8504",15,"1985-09-09","1:34:02",69,23.77,41.8417,44,61,69,-15,275.9,6,35.518434712,15
"4608",5437,"TC8504_15_6","TC8504",15,"1985-09-09","1:34:04AM",70,23.75,41.856,39,64,34.5,-15,292.3,6,35.532734712,15
"4609",5438,"TC8504_15_6","TC8504",15,"1985-09-09","1:35:00AM",71,23.75,41.8554,45,66,34.5,-30,305.6,6,35.532134712,15
"4610",5439,"TC8504_15_6","TC8504",15,"1985-09-09","1:35:02AM",69,23.8,41.8272,40,70,69,15,320.3,6,35.503934712,15
"4611",5440,"TC8504_15_6","TC8504",15,"1985-09-09","1:35:04AM",68,23.8,41.8435,44,72,34.5,-15,332.8,6,35.520234712,15
"4612",5441,"TC8504_15_6","TC8504",15,"1985-09-09","1:36:00AM",68,23.79,41.8431,38,75,69,15,346.6,6,35.519834712,15
"4613",5442,"TC8504_15_6","TC8504",15,"1985-09-09","1:36:02AM",68,23.79,41.8431,40,78,34.5,15,361.1,6,35.519834712,15
"4614",5443,"TC8504_15_6","TC8504",15,"1985-09-09","1:36:04AM",68,23.79,41.8431,39,81,69,0,377.4,6,35.519834712,15
"4615",5444,"TC8504_15_6","TC8504",15,"1985-09-09","1:37:00AM",67,23.8,41.8284,42,84,69,-15,390.8,6,35.505134712,15
"4616",5445,"TC8504_15_6","TC8504",15,"1985-09-09","1:37:28AM",65,24.08,41.7937,40,87,34.5,0,405.6,6,35.470434712,15
"4617",5446,"TC8504_15_6","TC8504",15,"1985-09-09","1:37:48AM",65,24.15,41.8277,39,90,69,0,419.3,6,35.504434712,15
"4618",5447,"TC8504_15_6","TC8504",15,"1985-09-09","1:38:08AM",62,24.32,41.8989,37,93,34.5,30,432,6,35.575634712,15
"4619",5448,"TC8504_15_6","TC8504",15,"1985-09-09","1:38:28AM",61,24.45,41.8737,37,96,69,0,446.7,6,35.550434712,15
"4620",5449,"TC8504_15_6","TC8504",15,"1985-09-09","1:38:48AM",59,24.69,41.854,38,99,34.5,-15,460.9,6,35.530734712,15
"4621",5450,"TC8504_15_6","TC8504",15,"1985-09-09","1:39:08AM",58,24.85,41.8927,37,102,69,15,474.2,6,35.569434712,15
"4622",5451,"TC8504_15_7","TC8504",15,"1985-09-09","1:39:28AM",55,25.31,39.3851,40,2,69,15,7,7,33.061834712,15
"4623",5452,"TC8504_15_7","TC8504",15,"1985-09-09","1:39:48AM",53,25.48,41.8785,40,5,69,30,23,7,35.555234712,15
"4624",5453,"TC8504_15_7","TC8504",15,"1985-09-09","1:40:08AM",51,25.59,41.8389,45,9,34.5,15,38.5,7,35.515634712,15
"4625",5454,"TC8504_15_7","TC8504",15,"1985-09-09","1:40:28AM",48,25.65,41.6598,44,13,69,15,53.7,7,35.336534712,15
"4626",5455,"TC8504_15_7","TC8504",15,"1985-09-09","1:40:48AM",46,25.66,41.6158,49,17,68.99,15,69.1,7,35.292534712,15
"4627",5456,"TC8504_15_7","TC8504",15,"1985-09-09","1:41:08AM",46,25.66,41.631,49,21,69,0,85.2,7,35.307734712,15
"4628",5457,"TC8504_15_7","TC8504",15,"1985-09-09","1:41:28AM",45,25.51,41.6189,50,25,69,-15,101.3,7,35.295634712,15
"4629",5458,"TC8504_15_7","TC8504",15,"1985-09-09","1:41:48AM",42,25.74,41.6832,51,29,69,15,117.9,7,35.359934712,15
"4630",5459,"TC8504_15_7","TC8504",15,"1985-09-09","1:42:08AM",44,25.66,41.6322,53,33,69,15,133.5,7,35.308934712,15
"4631",5460,"TC8504_15_7","TC8504",15,"1985-09-09","1:42:28AM",45,25.67,41.6169,52,37,69,-15,151.9,7,35.293634712,15
"4632",5461,"TC8504_15_7","TC8504",15,"1985-09-09","1:42:48AM",46,25.66,41.631,53,41,69,-15,168.8,7,35.307734712,15
"4633",5463,"TC8504_15_7","TC8504",15,"1985-09-09","1:43:28AM",49,25.68,41.7219,48,48,34.5,0,NA,7,35.398634712,15
"4634",5464,"TC8504_15_7","TC8504",15,"1985-09-09","01:43:43
",51,25.61,41.8553,47,52,34.5,15,219.7,7,35.532034712,15
"4635",5465,"TC8504_15_7","TC8504",15,"1985-09-09","1:44:08AM",53,25.36,41.8573,48,55,34.5,0,234.8,7,35.534034712,15
"4636",5466,"TC8504_15_7","TC8504",15,"1985-09-09","1:44:28AM",57,24.78,41.8747,45,58,69,-15,253,7,35.551434712,15
"4637",5467,"TC8504_15_7","TC8504",15,"1985-09-09","01:44;43",58,24.51,41.9092,43,61,69,-15,268.3,7,35.585934712,15
"4638",5468,"TC8504_15_7","TC8504",15,"1985-09-09","1:45:08AM",59,24.29,41.8839,43,65,69,15,286.7,7,35.560634712,15
"4639",5469,"TC8504_15_7","TC8504",15,"1985-09-09","1:46:08AM",42,25.57,41.8545,4.5,76,69,30,331.7,7,35.531234712,15
"4640",5470,"TC8504_15_7","TC8504",15,"1985-09-09","1:46:28AM",44,25.79,41.7152,46,80,69,-15,343.7,7,35.391934712,15
"4641",5471,"TC8504_15_7","TC8504",15,"1985-09-09","1:46:48AM",41,25.81,41.7479,45,84,68.99,15,360.6,7,35.424634712,15
"4642",5472,"TC8504_15_7","TC8504",15,"1985-09-09","01:47:11:8",41,25.82,41.7644,48,NA,68,0,375.3,7,35.441134712,15
"4643",5473,"TC8504_15_7","TC8504",15,"1985-09-09","1:47:28AM",39,25.73,41.654,47,91,34.5,15,391.3,7,35.330734712,15
"4644",5474,"TC8504_15_7","TC8504",15,"1985-09-09","1:47:48AM",38,25.14,41.6703,48,95,68.99,30,407.1,7,35.347034712,15
"4645",5475,"TC8504_15_7","TC8504",15,"1985-09-09","1:48:08AM",38,25.89,41.7392,47,99,34.5,-15,424.2,7,35.415934712,15
"4646",5476,"TC8504_15_7","TC8504",15,"1985-09-09","1:48:28AM",39,25.78,41.6871,47,103,69,0,440.6,7,35.363834712,15
"4647",5477,"TC8504_15_7","TC8504",15,"1985-09-09","1:48:04",39,25.76,41.6708,50,107,68.99,15,457.3,7,35.347534712,15
"4648",5478,"TC8504_15_7","TC8504",15,"1985-09-09","1:49:00AM",39,25.77,41.6713,50,111,69,0,473.7,7,35.348034712,15
"4649",5479,"TC8504_15_7","TC8504",15,"1985-09-09","1:49:02",37,25.85,41.753,54,115,34.5,30,490.4,7,35.429734712,15
"4650",5480,"TC8504_15_7","TC8504",15,"1985-09-09","1:49:04AM",39,25.85,41.7212,52,119,68.99,0,506.9,7,35.397934712,15
"4651",5481,"TC8504_15_7","TC8504",15,"1985-09-09","01:50:0a",40,25.86,41.7823,51,123,69,0,524.2,7,35.459034712,15
"4652",5482,"TC8504_15_7","TC8504",15,"1985-09-09","01:50:2a",41,25.85,41.7506,50,126,69,0,540.1,7,35.427334712,15
"4653",5483,"TC8504_15_7","TC8504",15,"1985-09-09","1:50:04AM",43,25.82,41.7632,50,130,69,-15,557.9,7,35.439934712,15
"4654",5484,"TC8504_15_8","TC8504",15,"1985-09-09","1:51:00AM",44,25.7,40.5833,48,4,69,0,18.5,8,34.260034712,15
"4655",5485,"TC8504_15_8","TC8504",15,"1985-09-09","1:51:02AM",41,25.88,41.7828,46,8,69,0,34,8,35.459534712,15
"4656",5486,"TC8504_15_8","TC8504",15,"1985-09-09","1:51:04AM",38,25.89,41.7851,49,12,68.99,15,50.5,8,35.461834712,15
"4657",5487,"TC8504_15_8","TC8504",15,"1985-09-09","1:52:00AM",40,25.88,41.7987,47,15,34.5,-15,67.2,8,35.475434712,15
"4658",5488,"TC8504_15_8","TC8504",15,"1985-09-09","1:52:02",40,25.87,41.7828,45,19,34.5,15,84.3,8,35.459534712,15
"4659",5489,"TC8504_15_8","TC8504",15,"1985-09-09","1:52:04",39,25.88,41.784,45,23,NA,0,99.5,8,35.460734712,15
"4660",5490,"TC8504_15_8","TC8504",15,"1985-09-09","1:53:08AM",37,25.89,41.801,43,26,69,0,115.7,8,35.477734712,15
"4661",5491,"TC8504_15_8","TC8504",15,"1985-09-09","1:53:28AM",34,25.89,41.7415,42,30,69,15,131.7,8,35.418234712,15
"4662",5492,"TC8504_15_8","TC8504",15,"1985-09-09","1:53:48AM",31,25.91,41.7138,47,34,34.5,15,146.9,8,35.390534712,15
"4663",5493,"TC8504_15_8","TC8504",15,"1985-09-09","1:54:08AM",29,25.99,41.7192,44,38,34.5,15,162.7,8,35.395934712,15
"4664",5494,"TC8504_15_8","TC8504",15,"1985-09-09","1:54:28AM",30,25.93,41.685,44,41,69,0,178.7,8,35.361734712,15
"4665",5495,"TC8504_15_8","TC8504",15,"1985-09-09","1:54:48AM",30,25.95,41.7165,43,45,68.99,0,194.6,8,35.393234712,15
"4666",5496,"TC8504_15_8","TC8504",15,"1985-09-09","1:55:08AM",30,25.95,41.7013,45,48,69,0,210.4,8,35.378034712,15
"4667",5497,"TC8504_15_8","TC8504",15,"1985-09-09","1:55:28AM",30,25.99,41.7186,45,52,69,-15,226.7,8,35.395334712,15
"4668",5498,"TC8504_15_8","TC8504",15,"1985-09-09","1:55:48AM",29,25.99,41.7497,46,56,68.99,-15,242.9,8,35.426434712,15
"4669",5499,"TC8504_15_8","TC8504",15,"1985-09-09","1:56:08AM",28,26,41.7203,45,59,69,-15,258.1,8,35.397034712,15
"4670",5500,"TC8504_15_8","TC8504",15,"1985-09-09","1:56:28AM",27,26,41.7209,48,63,69,0,275,8,35.397634712,15
"4671",5501,"TC8504_15_8","TC8504",15,"1985-09-09","1:56:48AM",28,26,41.7203,47,67,68.99,-15,291.5,8,35.397034712,15
"4672",5502,"TC8504_15_8","TC8504",15,"1985-09-09","1:57:08AM",28,26,41.7203,43,71,69,-30,309,8,35.397034712,15
"4673",5503,"TC8504_15_8","TC8504",15,"1985-09-09","1:57:28AM",28,25.99,41.7351,47,74,34.5,15,324.4,8,35.411834712,15
"4674",5504,"TC8504_15_8","TC8504",15,"1985-09-09","1:57:48AM",28,25.99,41.7198,46,78,34.5,15,342.1,8,35.396534712,15
"4675",5505,"TC8504_15_8","TC8504",15,"1985-09-09","1:58:08AM",30,25.99,41.7186,44,81,69,-15,358.6,8,35.395334712,15
"4676",5506,"TC8504_15_8","TC8504",15,"1985-09-09","1:58:28AM",30,25.98,41.7181,46,85,34.5,-15,374.9,8,35.394834712,15
"4677",5507,"TC8504_15_8","TC8504",15,"1985-09-09","1:58:48AM",31,25.97,41.717,44,88,69,-15,391.6,8,35.393734712,15
"4678",5508,"TC8504_15_8","TC8504",15,"1985-09-09","1:59:08AM",32,25.97,41.7316,44,91,34.5,-30,407,8,35.408334712,15
"4679",5509,"TC8504_15_8","TC8504",15,"1985-09-09","1:59:28AM",31,25.92,41.7143,43,95,69,15,422.7,8,35.391034712,15
"4680",5510,"TC8504_15_8","TC8504",15,"1985-09-09","1:59:48AM",29,25.99,41.7192,42,98,69,15,438.2,8,35.395934712,15
"4681",5511,"TC8504_15_8","TC8504",15,"1985-09-09","2:00:08AM",25,25.99,41.7368,44,102,69,15,453.9,8,35.413534712,15
"4682",5512,"TC8504_15_8","TC8504",15,"1985-09-09","2:00:28AM",21,26.1,41.6993,45,107,69,15,469.1,8,35.376034712,15
"4683",5513,"TC8504_15_8","TC8504",15,"1985-09-09","2:00:48AM",21,26.19,41.6434,47,110,69,0,484.9,8,35.320134712,15
"4684",5514,"TC8504_15_8","TC8504",15,"1985-09-09","2:01:08AM",21,26.2,41.6288,46,114,34.5,0,501.8,8,35.305534712,15
"4685",5515,"TC8504_15_8","TC8504",15,"1985-09-09","2:01:28AM",21,26.51,41.4655,45,118,69,-15,518.7,8,35.142234712,15
"4686",5516,"TC8504_15_8","TC8504",15,"1985-09-09","2:01:48AM",19,26.57,41.1402,48,122,58.99,0,534.3,8,34.816934712,15
"4687",5517,"TC8504_15_8","TC8504",15,"1985-09-09","2:02:08AM",19,26.58,41.4407,48,126,69,15,551.9,8,35.117434712,15
"4688",5518,"TC8504_15_9","TC8504",15,"1985-09-09","2:02:02",18,26.58,39.529,48,2,69,15,7.9,9,33.205734712,15
"4689",5519,"TC8504_15_9","TC8504",15,"1985-09-09","2:02:04",17,26.58,41.4419,49,6,34.5,15,26.6,9,35.118634712,15
"4690",5520,"TC8504_15_9","TC8504",15,"1985-09-09","2:03:00",18,26.57,41.4407,47,10,34.5,15,44.2,9,35.117434712,15
"4691",5521,"TC8504_15_9","TC8504",15,"1985-09-09","2:03:02",18,26.5,41.4816,48,14,34.5,15,61.1,9,35.158334712,15
"4692",5522,"TC8504_15_9","TC8504",15,"1985-09-09","2:03:04",19,26.26,41.6181,49,18,34.5,0,78.7,9,35.294834712,15
"4693",5523,"TC8504_15_9","TC8504",15,"1985-09-09","2:04:00",21,26.07,41.6977,46,22,69,0,96.3,9,35.374434712,15
"4694",5524,"TC8504_15_9","TC8504",15,"1985-09-09","2:04:02",22,26.01,41.7397,46,25,34.5,0,112.6,9,35.416434712,15
"4695",5525,"TC8504_15_9","TC8504",15,"1985-09-09","2:04:04",22,26.01,41.7397,44,29,68.99,0,130.9,9,35.416434712,15
"4696",5526,"TC8504_15_9","TC8504",15,"1985-09-09","2:05:00",20,26.04,41.7119,44,32,69,0,145.3,9,35.388634712,15
"4697",5527,"TC8504_15_9","TC8504",15,"1985-09-09","02:0s:2",18,26.2,41.6154,44,36,34.5,0,161.6,9,35.292134712,15
"4698",5528,"TC8504_15_9","TC8504",15,"1985-09-09","2:05:04",18,26.24,41.6176,38,39,69,15,177.9,9,35.294334712,15
"4699",5529,"TC8504_15_9","TC8504",15,"1985-09-09","2:06:00",18,26.18,41.6446,43,43,69,-15,193.6,9,35.321334712,15
"4700",5530,"TC8504_15_9","TC8504",15,"1985-09-09","2:06:02",16,26.26,41.6048,42,47,69,30,211.6,9,35.281534712,15
"4701",5531,"TC8504_15_9","TC8504",15,"1985-09-09","2:06:04",12,26.59,41.4304,48,51,68.99,15,226.3,9,35.107134712,15
"4702",5532,"TC8504_15_9","TC8504",15,"1985-09-09","2:07:00",12,26.59,41.4453,48,55,69,15,243.5,9,35.122034712,15
"4703",5533,"TC8504_15_9","TC8504",15,"1985-09-09","2:07:02",12,26.59,41.4453,50,58,69,0,259.2,9,35.122034712,15
"4704",5534,"TC8504_15_9","TC8504",15,"1985-09-09","2:07:04",13,26.59,41.4298,48,62,68.99,-15,275.6,9,35.106534712,15
"4705",5535,"TC8504_15_9","TC8504",15,"1985-09-09","2:08:00",12,26.59,41.4453,46,66,69,15,292.3,9,35.122034712,15
"4706",5536,"TC8504_15_9","TC8504",15,"1985-09-09","2:08:28AM",12,26.59,41.4453,47,69,34.5,0,307.9,9,35.122034712,15
"4707",5537,"TC8504_15_9","TC8504",15,"1985-09-09","2:08:48AM",11,26.59,41.4459,49,73,69,0,324.3,9,35.122634712,15
"4708",5538,"TC8504_15_9","TC8504",15,"1985-09-09","2:09:08AM",10,26.62,41.4333,50,77,34.5,-15,340.8,9,35.110034712,15
"4709",5539,"TC8504_15_9","TC8504",15,"1985-09-09","2:09:28AM",8,26.65,41.4362,50,81,34.5,0,356.8,9,35.112934712,15
"4710",5540,"TC8504_15_9","TC8504",15,"1985-09-09","2:09:48AM",10,26.63,41.4488,45,85,69,-15,375.1,9,35.125534712,15
"4711",5541,"TC8504_15_9","TC8504",15,"1985-09-09","2:10:08AM",8,26.63,41.435,44,88,34.5,30,390.3,9,35.111734712,15
"4712",5542,"TC8504_15_9","TC8504",15,"1985-09-09","2:10:28AM",8,26.7,41.4392,41,92,69,15,407,9,35.115934712,15
"4713",5543,"TC8504_15_9","TC8504",15,"1985-09-09","2:10:48AM",8,26.73,41.426,40,95,34.5,0,420.8,9,35.102734712,15
"4714",5544,"TC8504_15_9","TC8504",15,"1985-09-09","2:11:08AM",8,26.66,41.4368,46,99,69,0,438.5,9,35.113534712,15
"4715",5545,"TC8504_15_9","TC8504",15,"1985-09-09","2:11:28AM",8,26.72,41.4254,41,102,69,15,453.9,9,35.102134712,15
"4716",5546,"TC8504_15_9","TC8504",15,"1985-09-09","2:11:48AM",8,26.73,41.4409,42,105,34.5,15,469.2,9,35.117634712,15
"4717",5547,"TC8504_15_9","TC8504",15,"1985-09-09","2:12:08AM",8,26.71,41.4248,38,108,69,15,484.8,9,35.101534712,15
"4718",5548,"TC8504_15_9","TC8504",15,"1985-09-09","2:12:28AM",8,26.66,41.4517,34,111,34.5,15,501.7,9,35.128434712,15
"4719",5549,"TC8504_15_9","TC8504",15,"1985-09-09","2:12:48AM",8,26.71,41.4248,35,114,69,15,516,9,35.101534712,15
"4720",5550,"TC8504_15_9","TC8504",15,"1985-09-09","2:13:08AM",9,26.7,41.4087,41,117,34.5,-30,531.3,9,35.085434712,15
"4721",5551,"TC8504_15_9","TC8504",15,"1985-09-09","2:13:28AM",6,26.75,41.4283,38,121,69,15,545.9,9,35.105034712,15
"4722",5552,"TC8504_15_9","TC8504",15,"1985-09-09","2:13:48AM",5,26.77,41.4301,39,124,69,15,560.1,9,35.106834712,15
"4723",5553,"TC8504_15_9","TC8504",15,"1985-09-09","2:14:08AM",4,26.78,41.4462,40,127,34.5,15,575.2,9,35.122934712,15
"4724",5554,"TC8504_15_9","TC8504",15,"1985-09-09","2:14:28AM",3,26.78,41.4318,41,130,34.5,15,589.6,9,35.108534712,15
"4725",5555,"TC8504_15_9","TC8504",15,"1985-09-09","2:14:48AM",3,26.78,41.4318,46,0,34.5,0,0,9,35.108534712,15
"4726",5556,"TC8504_38_1","TC8504",38,"1985-09-12","11:19:27PM",3,26.9,39.4503,54,1,0,0,0,1,33.127034712,38
"4727",5557,"TC8504_38_1","TC8504",38,"1985-09-12","11:19:47PM",4,28.9,41.3223,50,5,89.02,15,8,1,34.999034712,38
"4728",5558,"TC8504_38_1","TC8504",38,"1985-09-12","11:20:07PM",4,28.9,41.3082,51,9,34.48,0,24.6,1,34.984934712,38
"4729",5559,"TC8504_38_1","TC8504",38,"1985-09-12","11:20:27PM",8,28.9,41.3212,55,13,89.02,-15,41.8,1,34.997934712,38
"4730",5560,"TC8504_38_1","TC8504",38,"1985-09-12","11:20:47PM",12,28.84,41.3179,52,16,89.02,-15,58.8,1,34.994634712,38
"4731",5561,"TC8504_38_1","TC8504",38,"1985-09-12","11:21:07PM",19,28.51,41.3354,55,19,88.89,-30,78.5,1,35.012134712,38
"4732",5562,"TC8504_38_1","TC8504",38,"1985-09-12","11:21:27PM",25,26.14,41.3412,54,22,89.02,-30,94.5,1,35.017934712,38
"4733",5563,"TC8504_38_1","TC8504",38,"1985-09-12","11:21:47PM",30,26.08,41.3498,54,25,69.02,-15,112.4,1,35.026534712,38
"4734",5564,"TC8504_38_1","TC8504",38,"1985-09-12","11:22:07PM",37,28.08,41.417,56,28,34.48,-30,131.4,1,35.093734712,38
"4735",5565,"TC8504_38_1","TC8504",38,"1985-09-12","11:22:27PM",42,25.55,41.3741,52,31,34.51,0,149.1,1,35.050834712,38
"4736",5566,"TC8504_38_1","TC8504",38,"1985-09-12","11:22:47PM",48,25.09,41.384,52,35,69.02,-15,167.8,1,35.060734712,38
"4737",5567,"TC8504_38_1","TC8504",38,"1985-09-12","11:23:07PM",55,24.83,41.363,49,38,69.02,-30,188.2,1,35.039734712,38
"4738",5568,"TC8504_38_1","TC8504",38,"1985-09-12","11:23:27PM",62,24.23,41.3777,49,40,34.51,-30,204.9,1,35.054434712,38
"4739",5569,"TC8504_38_1","TC8504",38,"1985-09-12","11:23:47PM",68,23.65,41.4108,49,43,69.02,-15,222.8,1,35.087534712,38
"4740",5570,"TC8504_38_1","TC8504",38,"1985-09-12","11:24:07PM",75,23.44,41.3556,47,46,34.48,-15,241.3,1,35.032334712,38
"4741",5571,"TC8504_38_1","TC8504",38,"1985-09-12","11:24:27PM",82,23.03,41.3524,49,49,34.51,-30,260.6,1,35.029134712,38
"4742",5572,"TC8504_38_1","TC8504",38,"1985-09-12","11:24:47PM",87,22.93,41.317,48,52,69.02,-15,277.9,1,34.993734712,38
"4743",5573,"TC8504_38_1","TC8504",38,"1985-09-12","11:25:07PM",93,22.61,41.3035,46,54,34.48,-15,295.8,1,34.980234712,38
"4744",5574,"TC8504_38_1","TC8504",38,"1985-09-12","11:25:27PM",99,22.42,41.2798,50,57,34.51,-30,312.8,1,34.956534712,38
"4745",5575,"TC8504_38_1","TC8504",38,"1985-09-12","11:25:47PM",105,22.38,41.2749,53,60,34.51,-30,331.6,1,34.951634712,38
"4746",5576,"TC8504_38_1","TC8504",38,"1985-09-12","11:26:07PM",110,22.15,41.2507,50,62,34.48,-30,347,1,34.927434712,38
"4747",5577,"TC8504_38_1","TC8504",38,"1985-09-12","11:26:27PM",115,21.7,41.1473,46,65,34.51,0,384,1,34.824034712,38
"4748",5578,"TC8504_38_1","TC8504",38,"1985-09-12","11:26:47PM",121,21.6,41.1116,46,68,34.51,-15,383,1,34.788334712,38
"4749",5579,"TC8504_38_1","TC8504",38,"1985-09-12","11:27:07PM",126,21.33,41.043,45,70,34.48,-15,398.5,1,34.719734712,38
"4750",5580,"TC8504_38_1","TC8504",38,"1985-09-12","11:27:27PM",131,21.05,40.989,52,73,34.51,-15,418.2,1,34.665734712,38
"4751",5581,"TC8504_38_1","TC8504",38,"1985-09-12","11:27:47PM",137,20.86,40.9221,47,76,34.51,-15,433.5,1,34.598834712,38
"4752",5582,"TC8504_38_1","TC8504",38,"1985-09-12","11:28:07PM",144,20.66,40.8987,50,79,34.48,-30,451.2,1,34.575434712,38
"4753",5583,"TC8504_38_1","TC8504",38,"1985-09-12","11:28:27PM",149,20.62,40.8948,49,81,34.51,-15,469,1,34.571534712,38
"4754",5584,"TC8504_38_1","TC8504",38,"1985-09-12","11:28:47PM",155,20.42,40.8279,47,84,34.51,-15,486.2,1,34.504634712,38
"4755",5585,"TC8504_38_1","TC8504",38,"1985-09-12","11:29:27PM",165,19.84,40.6481,53,89,34.51,-30,519.5,1,34.324834712,38
"4756",5586,"TC8504_38_1","TC8504",38,"1985-09-12","11:29:47PM",171,18.86,40.4505,52,91,23.01,-30,534.6,1,34.127234712,38
"4757",5587,"TC8504_38_1","TC8504",38,"1985-09-12","11:30:07PM",178,18.49,40.2495,52,94,34.48,-30,551.7,1,33.926234712,38
"4758",5588,"TC8504_38_1","TC8504",38,"1985-09-12","11:30:27PM",185,18.15,40.0937,50,96,34.51,-30,568.9,1,33.770434712,38
"4759",5589,"TC8504_38_1","TC8504",38,"1985-09-12","11:30:47PM",193,17.94,40.1148,55,98,34.51,-30,586.3,1,33.791534712,38
"4760",5590,"TC8504_38_1","TC8504",38,"1985-09-12","11:31:07PM",200,17.22,39.8086,51,101,34.48,-15,603.2,1,33.485334712,38
"4761",5591,"TC8504_38_1","TC8504",38,"1985-09-12","11:31:27PM",207,16.73,39.6379,48,103,34.51,-15,618.7,1,33.314634712,38
"4762",5592,"TC8504_38_1","TC8504",38,"1985-09-12","11:31:47PM",218,16.24,39.5248,51,105,23.01,-30,636.2,1,33.201534712,38
"4763",5593,"TC8504_38_1","TC8504",38,"1985-09-12","11:32:07PM",214,16.26,39.4682,40,108,34.48,15,652.1,1,33.144934712,38
"4764",5594,"TC8504_38_1","TC8504",38,"1985-09-12","11:32:27PM",214,16.28,39.483,42,111,34.51,0,666.5,1,33.159734712,38
"4765",5595,"TC8504_38_1","TC8504",38,"1985-09-12","11:32:47PM",216,16.18,39.4515,42,114,34.51,0,683.1,1,33.128234712,38
"4766",5596,"TC8504_38_1","TC8504",38,"1985-09-12","11:33:07PM",219,15.86,39.3592,40,117,34.48,0,699.6,1,33.035934712,38
"4767",5608,"TC8504_37_1","TC8504",37,"1985-09-12","8:00:09PM",0,26.79,39.5007,52,3,0.01,0,0,1,33.177434712,37
"4768",5609,"TC8504_37_1","TC8504",37,"1985-09-12","8:00:29PM",0,26.81,41.376,45,5,34.51,0,4.7,1,35.052734712,37
"4769",5610,"TC8504_37_1","TC8504",37,"1985-09-12","8:00:49PM",4,26.81,41.3738,53,8,69.02,0,17.6,1,35.050534712,37
"4770",5611,"TC8504_37_1","TC8504",37,"1985-09-12","8:01:09PM",5,26.81,41.3591,58,12,69.02,-15,34.8,1,35.035834712,37
"4771",5612,"TC8504_37_1","TC8504",37,"1985-09-12","8:01:29PM",11,26.8,41.3836,58,16,69.02,-15,52.8,1,35.060334712,37
"4772",5613,"TC8504_37_1","TC8504",37,"1985-09-12","8:01:49PM",17,26.48,41.349,57,19,34.51,-15,70.9,1,35.025734712,37
"4773",5614,"TC8504_37_1","TC8504",37,"1985-09-12","8:02:09PM",23,26.29,41.3642,55,22,69.02,-15,90.2,1,35.040934712,37
"4774",5615,"TC8504_37_1","TC8504",37,"1985-09-12","8:02:29PM",29,26.25,41.3872,57,26,69.02,-30,108.9,1,35.063934712,37
"4775",5616,"TC8504_37_1","TC8504",37,"1985-09-12","8:02:49PM",34,26.17,41.4089,54,29,34.51,-15,127.1,1,35.085634712,37
"4776",5617,"TC8504_37_1","TC8504",37,"1985-09-12","8:03:09PM",40,25.74,41.4702,54,32,69.02,-15,145.9,1,35.146934712,37
"4777",5618,"TC8504_37_1","TC8504",37,"1985-09-12","8:03:29PM",45,25.53,41.4431,57,36,69.02,-30,164.8,1,35.119834712,37
"4778",5619,"TC8504_37_1","TC8504",37,"1985-09-12","8:03:49PM",49,25.3,41.4447,55,39,34.51,-15,181.5,1,35.121434712,37
"4779",5620,"TC8504_37_1","TC8504",37,"1985-09-12","8:04:09PM",53,25.16,41.4362,54,42,69.02,-15,199.3,1,35.112934712,37
"4780",5621,"TC8504_37_1","TC8504",37,"1985-09-12","8:04:29PM",58,24.98,41.4543,53,46,34.51,-15,218.3,1,35.131034712,37
"4781",5622,"TC8504_37_1","TC8504",37,"1985-09-12","8:04:49PM",61,24.93,41.436,57,50,69.02,-15,236.4,1,35.112734712,37
"4782",5623,"TC8504_37_1","TC8504",37,"1985-09-12","8:05:09PM",64,24.11,41.4154,53,54,69.02,0,254,1,35.092134712,37
"4783",5624,"TC8504_37_1","TC8504",37,"1985-09-12","8:05:29PM",69,23.78,41.3711,54,58,69.02,-15,273.7,1,35.047834712,37
"4784",5625,"TC8504_37_1","TC8504",37,"1985-09-12","8:05:49PM",75,23.88,41.3568,56,61,34.51,-30,292,1,35.033534712,37
